"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_CISE","CISE","Value","Flag Codes","Flags"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_1_A","Asalariados sector privado",391352.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos","ICSE93_2","Empleadores",1275781.6,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",385520.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",970341.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres","ICSE93_T","Total",784383.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres","ICSE93_2","Empleadores",1367879,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres","ICSE93_1_A","Asalariados sector privado",831185,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","_T","Ambos sexos","ICSE93_T","Total",620602.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",370257.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",237235.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","M","Hombres","ICSE93_2","Empleadores",1583085.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","M","Hombres","ICSE93_1_B","Asalariados sector público",1056209.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","F","Mujeres","ICSE93_T","Total",479422.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","F","Mujeres","ICSE93_1_A","Asalariados sector privado",538237.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","_T","Total país","F","Mujeres","ICSE93_7","Personal de servicio doméstico",234396.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_2","Empleadores",780803.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",828474.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_T","Total",574458.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_1_A","Asalariados sector privado",562415.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","M","Hombres","ICSE93_7","Personal de servicio doméstico",119712.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",223085.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_1_B","Asalariados sector público",722579,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL15","Región de Arica y Parinacota","F","Mujeres","ICSE93_7","Personal de servicio doméstico",169148.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos","ICSE93_T","Total",668614,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",704988.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",246080.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",408473.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres","ICSE93_1_B","Asalariados sector público",1057253.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","M","Hombres","ICSE93_7","Personal de servicio doméstico",,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","F","Mujeres","ICSE93_T","Total",478059.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",350553.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","F","Mujeres","ICSE93_7","Personal de servicio doméstico",246080.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","_T","Ambos sexos","ICSE93_T","Total",793609.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","_T","Ambos sexos","ICSE93_2","Empleadores",1364297,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",822050,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","M","Hombres","ICSE93_T","Total",949049.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",544762.6,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","M","Hombres","ICSE93_7","Personal de servicio doméstico",,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","F","Mujeres","ICSE93_2","Empleadores",867040.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","F","Mujeres","ICSE93_1_B","Asalariados sector público",765553.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","_T","Ambos sexos","ICSE93_T","Total",635263.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",343267.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",187235.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","M","Hombres","ICSE93_2","Empleadores",1640386.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","M","Hombres","ICSE93_1_B","Asalariados sector público",970016.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","F","Mujeres","ICSE93_T","Total",447016.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","F","Mujeres","ICSE93_1_A","Asalariados sector privado",435735.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","F","Mujeres","ICSE93_7","Personal de servicio doméstico",182441.4,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","_T","Ambos sexos","ICSE93_2","Empleadores",1490074.5,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",849394.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","M","Hombres","ICSE93_T","Total",636975.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","M","Hombres","ICSE93_1_A","Asalariados sector privado",675409.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","M","Hombres","ICSE93_7","Personal de servicio doméstico",130503.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",220650.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_1_B","Asalariados sector público",742975.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_7","Personal de servicio doméstico",182754.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_T","Total",518737.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",527840.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",184100.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",398174.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","M","Hombres","ICSE93_1_B","Asalariados sector público",960823.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","M","Hombres","ICSE93_7","Personal de servicio doméstico",241451.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_2","Empleadores",739357.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_1_A","Asalariados sector privado",417271.8,,
